Listing ID,Make,Model,Serial No.,Cylinders,V / Inline,Power,RPM,Price,,Condition,Application,Cooling,Lead Time,Country,State,Contact,Phone 1,Phone 2,Cell Phone,Fax,Email,Website,Address,Last Used In?,Weight (kg),Dimensions
110917,Cummins,ISB6.7,3238,6,Inline,220 Kw / 295 HP,@ 0 RPM,7500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110918,Mack,ETEC,XMKXH11.9E54,6,Inline,300 Kw / 402 HP,@ 0 RPM,4500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110919,Cummins,ISC 8.3CR,3735,6,Inline,300 Kw / 402 HP,@ 0 RPM,7500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110920,International,DT466E,0,6,Inline,175 Kw / 234 HP,@ 0 RPM,2500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110922,Cummins,ISM,2608,6,Inline,370 Kw / 496 HP,@ 0 RPM,6500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110923,International,DT466E,0,6,Inline,195 Kw / 261 HP,@ 0 RPM,2500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110924,General Motors,6,0,8,V,0 Kw / 0 HP,@ 0 RPM,750,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
110926,Cummins,ISX-500,79158907,6,Inline,373 Kw / 500 HP,@ 2000 RPM,9500,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110928,Ford,7.3 Powerstroke,VNV7.3C8DAAA,8,V,167 Kw / 225 HP,@ 3000 RPM,2999,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International Ford 7.3L Powerstroke,,
110857,Cummins,5.9,N/A,6,Inline,165 Kw / 221 HP,@ 0 RPM,5995,,Runner ,Industrial,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110858,Detroit,DD15,903,6,Inline,560 Kw / 750 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110860,Cummins,ISB 6.7 CM2150,46900352,6,Inline,200 Kw / 268 HP,@ 0 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110862,International,DT466E,469HM2U1145286,6,Inline,141 Kw / 190 HP,@ 2300 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466E Diesel Non-EGR,,
110863,International,DT466E,469HM2U1144020,6,Inline,0 Kw / 0 HP,@ 0 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466 Diesel Engine,,
110864,International,DT466C,468TM2U429657,6,Inline,0 Kw / 0 HP,@ 0 RPM,3999,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466 C-Model,,
110865,Cummins,ISX15 CM 2350,79850035,6,Inline,335 Kw / 450 HP,@ 1800 RPM,15500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110866,Caterpillar,3406E 14.6L 6TS,6TS02940,6,Inline,410 Kw / 550 HP,@ 1800 RPM,9900,,Remanufactured ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110867,Caterpillar,D398,66B09310,12,V,682 Kw / 915 HP,@ 1800 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110868,Detroit,12V92TT,12VF-012693,12,V,800 Kw / 1072 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110869,Caterpillar,3412,38S6828,12,V,522 Kw / 700 HP,@ 1800 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110870,Caterpillar,C18,WJH00976,6,Inline,469 Kw / 630 HP,@ 2100 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110871,Detroit,12V71TT,12VA-45496,12,V,500 Kw / 670 HP,@ 0 RPM,$13500,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110872,Caterpillar,C15,BEM07037,6,Inline,373 Kw / 500 HP,@ 2100 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110873,Detroit,Series 60 12.7L DDEC 4,06RE124821,6,Inline,350 Kw / 470 HP,@ 2100 RPM,9500,,Remanufactured ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110874,Caterpillar,C15,Prefix BEM,6,Inline,373 Kw / 500 HP,@ 2100 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110875,Caterpillar,C13,LGK03004,6,Inline,328 Kw / 440 HP,@ 2100 RPM,$19000,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110876,Cummins,GTA855E,25413476,6,Inline,261 Kw / 350 HP,@ 1800 RPM,$35000,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110878,Cummins,G855,25215755,6,Inline,220 Kw / 295 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110880,Mitsubishi,4IRS2N,CMVXL03.3AAF,4,Inline,50 Kw / 67 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110881,Caterpillar,G3412TA,6ZM00077,12,V,670 Kw / 898 HP,@ 0 RPM,,,Core/Good for Parts ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110882,Caterpillar,C18,WJH00967,6,Inline,469 Kw / 630 HP,@ 2100 RPM,,,Core/Good for Parts ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110883,Isuzu,BV-4LE2,AASZXL02.2VNB,4,Inline,26 Kw / 35 HP,@ 1800 RPM,,,Core/Good for Parts ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110884,Isuzu,BV-4LE2,8SZXL02.2VNB,4,Inline,26 Kw / 35 HP,@ 1800 RPM,,,Core/Good for Parts ,Industrial,Water,In Stock,United States,TX,Josh Kramer,866-571-0044,,281-406-8693,,sales@swiftequipment.com,www.swiftequipment.com,7946 Rand St.. Houston. 77028,,,
110886,International,DT466,469HM2U1144831,6,Inline,200 Kw / 268 HP,@ 2300 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466E Diesel Engine,,
110888,International,DT466E,469HM2U1124031,6,Inline,0 Kw / 0 HP,@ 0 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466E Diesel Engine,,
110889,Cummins,ISC,N/A,6,Inline,260 Kw / 348 HP,@ 0 RPM,8995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110890,Detroit,DD15,903,6,Inline,560 Kw / 750 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110892,Caterpillar,3406E,1LW,6,Inline,475 Kw / 636 HP,@ 0 RPM,10995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110948,International,Maxxforce GDT 260,N/A,6,Inline,260 Kw / 348 HP,@ 0 RPM,2995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110949,Caterpillar,C12,1YN,6,Inline,430 Kw / 576 HP,@ 0 RPM,1995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110950,Caterpillar,C15,MXS,6,Inline,435 Kw / 583 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110951,Detroit,Series 60 12.7,DDEC IV,6,Inline,470 Kw / 630 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110953,International,DT466E,N/A,6,Inline,225 Kw / 301 HP,@ 0 RPM,6995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110954,Cummins,ISX,N/A,6,Inline,485 Kw / 650 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110855,Cummins,QSB6.7,60293929,6,Inline,129 Kw / 173 HP,@ 2500 RPM,10500,,Remanufactured ,Industrial,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110690,Mack,EM7,5N1267,6,Inline,223 Kw / 300 HP,@ 1750 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110691,Mack,AMI,5G0350,6,Inline,400 Kw / 536 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110937,Mitsubishi,6M60-5AT1,ME305566,6,Inline,181 Kw / 243 HP,@ 2600 RPM,6999,,Runner ,On-Highway,Water,In Stock,United States,CA,Jack Ketenjian,661 945 3500,,818 419 4228,,autofox@verizon.net,,42255 6th Street East. Lancaster,2009 FUSO FK,,
110938,Mitsubishi,4M50-3ATB,ME225273,4,Inline,130 Kw / 175 HP,@ 2700 RPM,5999,,Runner ,On-Highway,Water,In Stock,United States,CA,Jack Ketenjian,661 945 3500,,818 419 4228,,autofox@verizon.net,,42255 6th Street East. Lancaster,06 FUSO FE 1800,,
110965,Detroit,DD15,903,6,Inline,560 Kw / 750 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110966,Detroit,Series 60 12.7,N/A,6,Inline,470 Kw / 630 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110967,Detroit,DD15,903,6,Inline,560 Kw / 750 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110968,Caterpillar,C13,KCB,6,Inline,430 Kw / 576 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110969,Caterpillar,3116,N/A,6,Inline,165 Kw / 221 HP,@ 0 RPM,2995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110970,Isuzu,4HK1TC,8973793930,4,Inline,141 Kw / 190 HP,@ 2600 RPM,5499,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Isuzu 4HK1TC Diesel Engine 5.2L,,
110971,Caterpillar,C-12,BCY00259,6,Inline,290 Kw / 388 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110972,Caterpillar,C9.3,MNG00137,6,Inline,600 Kw / 804 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110973,Caterpillar,C4.4,E3L,4,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110974,Cummins,ISL,73702317,6,Inline,450 Kw / 603 HP,@ 0 RPM,,,Runner ,On-Highway,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110975,Cummins,ISL,ISL73162679,6,Inline,450 Kw / 603 HP,@ 0 RPM,,,Runner ,On-Highway,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110976,Detroit,Series 60,06R1037188,6,Inline,525 Kw / 704 HP,@ 0 RPM,,,New Engine ,On-Highway,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110978,Cummins,ISX,79074690,6,Inline,335 Kw / 450 HP,@ 2000 RPM,6999,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cummins ISX EGR CM870 CPL 8520,,
110979,Cummins,KTA38,33117496,12,V,690 Kw / 925 HP,@ 2100 RPM,26500,,Runner ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110981,Cummins,KTA38,33112949,12,V,690 Kw / 925 HP,@ 2100 RPM,26500,,Runner ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110982,Caterpillar,C7,SAP,6,Inline,210 Kw / 281 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110983,Cummins,6BT-5.9L,46996754,6,Inline,123 Kw / 165 HP,@ 2500 RPM,7450,,New Engine ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110985,Cummins,6BT-5.9L,46983468,6,Inline,123 Kw / 165 HP,@ 2500 RPM,7450,,New Engine ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110986,Cummins,6BT-5.9L,46998453,6,Inline,123 Kw / 165 HP,@ 2500 RPM,7450,,New Engine ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110987,Cummins,6BT-5.9L,46989807,6,Inline,123 Kw / 165 HP,@ 2500 RPM,7450,,New Engine ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110988,Cummins,NTC855C BIG CAM,18101232,6,Inline,335 Kw / 449 HP,@ 0 RPM,5000,,Runner ,Industrial,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,,,
110989,Detroit,Series 50,N/A,5,Inline,300 Kw / 402 HP,@ 0 RPM,1995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110990,Cummins,ISC-CM554,46293337,6,Inline,193 Kw / 260 HP,@ 2200 RPM,5999,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cummins ISC 8.3L CPL 2690,,
111094,Perkins,1106D-E66TA,U000861N,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,MN,Terry Thelen,888-866-3406,763-450-2075,,763-450-2197,terry@midwestdiesel.com,www.midwestdiesel.com,8862 W 35W Service Drive. Minneapolis,,,
110702,Cummins,ISX,N/A,6,Inline,485 Kw / 650 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110703,Cummins,ISX,N/A,6,Inline,500 Kw / 670 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110704,Cummins,ISX,N/A,6,Inline,485 Kw / 650 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110705,Cummins,ISX,14035336,6,Inline,298 Kw / 400 HP,@ 1800 RPM,9000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110706,Caterpillar,C7,KAL90708,6,Inline,171 Kw / 230 HP,@ 2200 RPM,5399,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cat C7 Diesel Engine For Sale 70Pin,,
110708,Caterpillar,3116,N/A,6,Inline,275 Kw / 368 HP,@ 0 RPM,7995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
110709,Cummins,6BT 5.9L 12-Vavle,6BT 5.9,6,Inline,0 Kw / 0 HP,@ 0 RPM,4249,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cummins 5.9L 12-Valve 6BT Diesel,,
110845,John Deere,3029,ALL,3,Inline,0 Kw / 0 HP,@ 0 RPM,,,Remanufactured ,Industrial,Water,In Stock,United States,PA,Jake,724 253 3450,724 253 4394,,724 253 4394,jake@sandylakediesel.com,,1212 Georgetown rd. Sandy Lake,,,
110846,Caterpillar,C7,KAL90736,6,Inline,171 Kw / 230 HP,@ 2200 RPM,5299,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cat C7 Diesel 70-Pin ACert,,
110847,Caterpillar,C12,2KS20754,6,Inline,410 Kw / 549 HP,@ 0 RPM,8500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110848,Hino,J08E-TV,J08E-TV,6,Inline,164 Kw / 220 HP,@ 2500 RPM,8900,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110849,Isuzu,6HK1X,6HK1-45801,6,Inline,193 Kw / 260 HP,@ 2200 RPM,8900,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110850,Isuzu,6HK1X,6HK1-453145,6,Inline,193 Kw / 260 HP,@ 2200 RPM,8900,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
110613,Detroit,Series 60 12.7,N/A,6,Inline,470 Kw / 630 HP,@ 0 RPM,5995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
